pixel vinkelx vinkely
111 0.12434189957575281000 0.00016024429869709842
112 0.12416499043803175000 0.00016024429869709842
113 0.12398810689385714000 0.00016024429869709842
114 0.12381124893535617000 0.00016024429869709842
115 0.12363441655465579000 0.00016024429869709842
116 0.12345760974388326000 0.00016024429869709842
117 0.12328082849516553000 0.00016024429869709842
118 0.12310407280062974000 0.00016024429869709842
119 0.12292734265240307000 0.00016024429869709842
120 0.12275063804261249000 0.00016024429869709842
121 0.12257395896338519000 0.00016024429869709842
122 0.12239730540684818000 0.00016024429869709842
123 0.12222067736512865000 0.00016024429869709842
124 0.12204407483035362000 0.00016024429869709842
125 0.12186749779465023000 0.00016024429869709842
126 0.12169094625014559000 0.00016024429869709842
127 0.12151442018896674000 0.00016024429869709842
128 0.12133791960324081000 0.00016024429869709842
129 0.12116144448509486000 0.00016024429869709842
130 0.12098499482665603000 0.00016024429869709842
131 0.12080857062005140000 0.00016024429869709842
132 0.12063217185740810000 0.00016024429869709842
133 0.12045579853085314000 0.00016024429869709842
134 0.12027945063251366000 0.00016024429869709842
135 0.12010312815451679000 0.00016024429869709842
136 0.11992683108898960000 0.00016024429869709842
137 0.11975055942805918000 0.00016024429869709842
138 0.11957431316385264000 0.00016024429869709842
139 0.11939809228849707000 0.00016024429869709842
140 0.11922189679411954000 0.00016024429869709842
141 0.11904572667284713000 0.00016024429869709842
142 0.11886958191680702000 0.00016024429869709842
143 0.11869346251812624000 0.00016024429869709842
144 0.11851736846893191000 0.00016024429869709842
145 0.11834129976135116000 0.00016024429869709842
146 0.11816525638751096000 0.00016024429869709842
147 0.11798923833953856000 0.00016024429869709842
148 0.11781324560956091000 0.00016024429869709842
149 0.11763727818970526000 0.00016024429869709842
150 0.11746133607209858000 0.00016024429869709842
151 0.11728541924886798000 0.00016024429869709842
152 0.11710952771214067000 0.00016024429869709842
153 0.11693366145404360000 0.00016024429869709842
154 0.11675782046670397000 0.00016024429869709842
155 0.11658200474224883000 0.00016024429869709842
156 0.11640621427280523000 0.00016024429869709842
157 0.11623044905050034000 0.00016024429869709842
158 0.11605470906746124000 0.00016024429869709842
159 0.11587899431581505000 0.00016024429869709842
160 0.11570330478768881000 0.00016024429869709842
161 0.11552764047520958000 0.00016024429869709842
162 0.11535200137050461000 0.00016024429869709842
163 0.11517638746570080000 0.00016024429869709842
164 0.11500079875292540000 0.00016024429869709842
165 0.11482523522430549000 0.00016024429869709842
166 0.11464969687196808000 0.00016024429869709842
167 0.11447418368804030000 0.00016024429869709842
168 0.11429869566464929000 0.00016024429869709842
169 0.11412323279392206000 0.00016024429869709842
170 0.11394779506798580000 0.00016024429869709842
171 0.11377238247896754000 0.00016024429869709842
172 0.11359699501899445000 0.00016024429869709842
173 0.11342163268019351000 0.00016024429869709842
174 0.11324629545469195000 0.00016024429869709842
175 0.11307098333461674000 0.00016024429869709842
176 0.11289569631209501000 0.00016024429869709842
177 0.11272043437925394000 0.00016024429869709842
178 0.11254519752822056000 0.00016024429869709842
179 0.11236998575112195000 0.00016024429869709842
180 0.11219479904008522000 0.00016024429869709842
181 0.11201963738723747000 0.00016024429869709842
182 0.11184450078470581000 0.00016024429869709842
183 0.11166938922461728000 0.00016024429869709842
184 0.11149430269909905000 0.00016024429869709842
185 0.11131924120027820000 0.00016024429869709842
186 0.11114420472028180000 0.00016024429869709842
187 0.11096919325123694000 0.00016024429869709842
188 0.11079420678527074000 0.00016024429869709842
189 0.11061924531451028000 0.00016024429869709842
190 0.11044430883108264000 0.00016024429869709842
191 0.11026939732711499000 0.00016024429869709842
192 0.11009451079473431000 0.00016024429869709842
193 0.10991964922606778000 0.00016024429869709842
194 0.10974481261324248000 0.00016024429869709842
195 0.10957000094838554000 0.00016024429869709842
196 0.10939521422362397000 0.00016024429869709842
197 0.10922045243108491000 0.00016024429869709842
198 0.10904571556289544000 0.00016024429869709842
199 0.10887100361118268000 0.00016024429869709842
200 0.10869631656807371000 0.00016024429869709842
201 0.10852165442569567000 0.00016024429869709842
202 0.10834701717617562000 0.00016024429869709842
203 0.10817240481164064000 0.00016024429869709842
204 0.10799781732421782000 0.00016024429869709842
205 0.10782325470603427000 0.00016024429869709842
206 0.10764871694921713000 0.00016024429869709842
207 0.10747420404589342000 0.00016024429869709842
208 0.10729971598819027000 0.00016024429869709842
209 0.10712525276823481000 0.00016024429869709842
210 0.10695081437815407000 0.00016024429869709842
211 0.10677640081007522000 0.00016024429869709842
212 0.10660201205612529000 0.00016024429869709842
213 0.10642764810843139000 0.00016024429869709842
214 0.10625330895912063000 0.00016024429869709842
215 0.10607899460032011000 0.00016024429869709842
216 0.10590470502415691000 0.00016024429869709842
217 0.10573044022275815000 0.00016024429869709842
218 0.10555620018825090000 0.00016024429869709842
219 0.10538198491276224000 0.00016024429869709842
220 0.10520779438841932000 0.00016024429869709842
221 0.10503362860734919000 0.00016024429869709842
222 0.10485948756167895000 0.00016024429869709842
223 0.10468537124353575000 0.00016024429869709842
224 0.10451127964504658000 0.00016024429869709842
225 0.10433721275833865000 0.00016024429869709842
226 0.10416317057553898000 0.00016024429869709842
227 0.10398915308877468000 0.00016024429869709842
228 0.10381516029017288000 0.00016024429869709842
229 0.10364119217186063000 0.00016024429869709842
230 0.10346724872596505000 0.00016024429869709842
231 0.10329332994461324000 0.00016024429869709842
232 0.10311943581993227000 0.00016024429869709842
233 0.10294556634404928000 0.00016024429869709842
234 0.10277172150909131000 0.00016024429869709842
235 0.10259790130718549000 0.00016024429869709842
236 0.10242410573045890000 0.00016024429869709842
237 0.10225033477103868000 0.00016024429869709842
238 0.10207658842105186000 0.00016024429869709842
239 0.10190286667262555000 0.00016024429869709842
240 0.10172916951788691000 0.00016024429869709842
241 0.10155549694896296000 0.00016024429869709842
242 0.10138184895798080000 0.00016024429869709842
243 0.10120822553706760000 0.00016024429869709842
244 0.10103462667835036000 0.00016024429869709842
245 0.10086105237395623000 0.00016024429869709842
246 0.10068750261601231000 0.00016024429869709842
247 0.10051397739664569000 0.00016024429869709842
248 0.10034047670798343000 0.00016024429869709842
249 0.10016700054215266000 0.00016024429869709842
250 0.09999354889128048200 0.00016024429869709842
251 0.09982012174749396700 0.00016024429869709842
252 0.09964671910292022300 0.00016024429869709842
253 0.09947334094968632300 0.00016024429869709842
254 0.09929998727991939900 0.00016024429869709842
255 0.09912665808574655500 0.00016024429869709842
256 0.09895335335929483800 0.00016024429869709842
257 0.09878007309269137800 0.00016024429869709842
258 0.09860681727806325200 0.00016024429869709842
259 0.09843358590753756300 0.00016024429869709842
260 0.09826037897324141300 0.00016024429869709842
261 0.09808719646730187900 0.00016024429869709842
262 0.09791403838184609100 0.00016024429869709842
263 0.09774090470900112500 0.00016024429869709842
264 0.09756779544089405600 0.00016024429869709842
265 0.09739471056965201500 0.00016024429869709842
266 0.09722165008740207800 0.00016024429869709842
267 0.09704861398627134800 0.00016024429869709842
268 0.09687560225838690000 0.00016024429869709842
269 0.09670261489587586600 0.00016024429869709842
270 0.09652965189086532000 0.00016024429869709842
271 0.09635671323548233900 0.00016024429869709842
272 0.09618379892185405200 0.00016024429869709842
273 0.09601090894210756500 0.00016024429869709842
274 0.09583804328836992300 0.00016024429869709842
275 0.09566520195276825800 0.00016024429869709842
276 0.09549238492742964700 0.00016024429869709842
277 0.09531959220448121800 0.00016024429869709842
278 0.09514682377605002100 0.00016024429869709842
279 0.09497407963426318700 0.00016024429869709842
280 0.09480135977124779000 0.00016024429869709842
281 0.09462866417913096100 0.00016024429869709842
282 0.09445599285003974900 0.00016024429869709842
283 0.09428334577610125700 0.00016024429869709842
284 0.09411072294944261600 0.00016024429869709842
285 0.09393812436219090000 0.00016024429869709842
286 0.09376555000647318600 0.00016024429869709842
287 0.09359299987441660500 0.00016024429869709842
288 0.09342047395814823100 0.00016024429869709842
289 0.09324797224979516900 0.00016024429869709842
290 0.09307549474148449400 0.00016024429869709842
291 0.09290304142534333600 0.00016024429869709842
292 0.09273061229349877100 0.00016024429869709842
293 0.09255820733807787500 0.00016024429869709842
294 0.09238582655120777800 0.00016024429869709842
295 0.09221346992501555700 0.00016024429869709842
296 0.09204113745162831300 0.00016024429869709842
297 0.09186882912317315100 0.00016024429869709842
298 0.09169654493177714600 0.00016024429869709842
299 0.09152428486956740200 0.00016024429869709842
300 0.09135204892867102000 0.00016024429869709842
301 0.09117983710121507800 0.00016024429869709842
302 0.09100764937932670500 0.00016024429869709842
303 0.09083548575513300500 0.00016024429869709842
304 0.09066334622076099900 0.00016024429869709842
305 0.09049123076833784400 0.00016024429869709842
306 0.09031913938999064400 0.00016024429869709842
307 0.09014707207784644600 0.00016024429869709842
308 0.08997502882403235500 0.00016024429869709842
309 0.08980300962067552800 0.00016024429869709842
310 0.08963101445990298600 0.00016024429869709842
311 0.08945904333384185900 0.00016024429869709842
312 0.08928709623461925100 0.00016024429869709842
313 0.08911517315436223700 0.00016024429869709842
314 0.08894327408519792100 0.00016024429869709842
315 0.08877139901925340500 0.00016024429869709842
316 0.08859954794865576600 0.00016024429869709842
317 0.08842772086553210600 0.00016024429869709842
318 0.08825591776200952800 0.00016024429869709842
319 0.08808413863021513600 0.00016024429869709842
320 0.08791238346227600600 0.00016024429869709842
321 0.08774065225031924000 0.00016024429869709842
322 0.08756894498647194200 0.00016024429869709842
323 0.08739726166286121400 0.00016024429869709842
324 0.08722560227161413300 0.00016024429869709842
325 0.08705396680485780200 0.00016024429869709842
326 0.08688235525471932300 0.00016024429869709842
327 0.08671076761332577300 0.00016024429869709842
328 0.08653920387280425500 0.00016024429869709842
329 0.08636766402528187100 0.00016024429869709842
330 0.08619614806288572500 0.00016024429869709842
331 0.08602465597774289200 0.00016024429869709842
332 0.08585318776198047600 0.00016024429869709842
333 0.08568174340772558000 0.00016024429869709842
334 0.08551032290710527900 0.00016024429869709842
335 0.08533892625224670500 0.00016024429869709842
336 0.08516755343527693300 0.00016024429869709842
337 0.08499620444832303700 0.00016024429869709842
338 0.08482487928351215000 0.00016024429869709842
339 0.08465357793297134700 0.00016024429869709842
340 0.08448230038882770200 0.00016024429869709842
341 0.08431104664320837600 0.00016024429869709842
342 0.08413981668824038800 0.00016024429869709842
343 0.08396861051605092300 0.00016024429869709842
344 0.08379742811876697600 0.00016024429869709842
345 0.08362626948851570300 0.00016024429869709842
346 0.08345513461742418100 0.00016024429869709842
347 0.08328402349761954100 0.00016024429869709842
348 0.08311293612122883100 0.00016024429869709842
349 0.08294187248037915300 0.00016024429869709842
350 0.08277083256719763900 0.00016024429869709842
351 0.08259981637381133600 0.00016024429869709842
352 0.08242882389234737500 0.00016024429869709842
353 0.08225785511493283200 0.00016024429869709842
354 0.08208691003369483800 0.00016024429869709842
355 0.08191598864076044000 0.00016024429869709842
356 0.08174509092825676900 0.00016024429869709842
357 0.08157421688831087400 0.00016024429869709842
358 0.08140336651304991300 0.00016024429869709842
359 0.08123253979460093300 0.00016024429869709842
360 0.08106173672509106600 0.00016024429869709842
361 0.08089095729664738700 0.00016024429869709842
362 0.08072020150139699900 0.00016024429869709842
363 0.08054946933146700500 0.00016024429869709842
364 0.08037876077898445400 0.00016024429869709842
365 0.08020807583607650300 0.00016024429869709842
366 0.08003741449487020200 0.00016024429869709842
367 0.07986677674749270700 0.00016024429869709842
368 0.07969616258607104000 0.00016024429869709842
369 0.07952557200273230300 0.00016024429869709842
370 0.07935500498960365600 0.00016024429869709842
371 0.07918446153881214500 0.00016024429869709842
372 0.07901394164248490300 0.00016024429869709842
373 0.07884344529274897600 0.00016024429869709842
374 0.07867297248173149600 0.00016024429869709842
375 0.07850252320155953800 0.00016024429869709842
376 0.07833209744436020500 0.00016024429869709842
377 0.07816169520226057300 0.00016024429869709842
378 0.07799131646738777200 0.00016024429869709842
379 0.07782096123186890700 0.00016024429869709842
380 0.07765062948783102400 0.00016024429869709842
381 0.07748032122740125500 0.00016024429869709842
382 0.07731003644270667600 0.00016024429869709842
383 0.07713977512587441600 0.00016024429869709842
384 0.07696953726903155200 0.00016024429869709842
385 0.07679932286430513100 0.00016024429869709842
386 0.07662913190382231200 0.00016024429869709842
387 0.07645896437971017000 0.00016024429869709842
388 0.07628882028409578200 0.00016024429869709842
389 0.07611869960910633300 0.00016024429869709842
390 0.07594860234686878800 0.00016024429869709842
391 0.07577852848951030500 0.00016024429869709842
392 0.07560847802915798800 0.00016024429869709842
393 0.07543845095793894100 0.00016024429869709842
394 0.07526844726798021000 0.00016024429869709842
395 0.07509846695140892600 0.00016024429869709842
396 0.07492851000035219400 0.00016024429869709842
397 0.07475857640693708800 0.00016024429869709842
398 0.07458866616329071200 0.00016024429869709842
399 0.07441877926154016900 0.00016024429869709842
400 0.07424891569381253400 0.00016024429869709842
401 0.07407907545223491000 0.00016024429869709842
402 0.07390925852893442900 0.00016024429869709842
403 0.07373946491603811100 0.00016024429869709842
404 0.07356969460567314200 0.00016024429869709842
405 0.07339994758996654100 0.00016024429869709842
406 0.07323022386104544000 0.00016024429869709842
407 0.07306052341103691500 0.00016024429869709842
408 0.07289084623206809600 0.00016024429869709842
409 0.07272119231626605900 0.00016024429869709842
410 0.07255156165575787900 0.00016024429869709842
411 0.07238195424267071500 0.00016024429869709842
412 0.07221237006913158700 0.00016024429869709842
413 0.07204280912726762600 0.00016024429869709842
414 0.07187327140920590800 0.00016024429869709842
415 0.07170375690707359000 0.00016024429869709842
416 0.07153426561299769400 0.00016024429869709842
417 0.07136479751910535000 0.00016024429869709842
418 0.07119535261752363300 0.00016024429869709842
419 0.07102593090037964700 0.00016024429869709842
420 0.07085653235980049500 0.00016024429869709842
421 0.07068715698791330800 0.00016024429869709842
422 0.07051780477684510600 0.00016024429869709842
423 0.07034847571872304700 0.00016024429869709842
424 0.07017916980567420700 0.00016024429869709842
425 0.07000988702982566300 0.00016024429869709842
426 0.06984062738330454300 0.00016024429869709842
427 0.06967139085823792500 0.00016024429869709842
428 0.06950217744675285500 0.00016024429869709842
429 0.06933298714097652100 0.00016024429869709842
430 0.06916381993303599700 0.00016024429869709842
431 0.06899467581505833200 0.00016024429869709842
432 0.06882555477917062800 0.00016024429869709842
433 0.06865645681750004400 0.00016024429869709842
434 0.06848738192217360100 0.00016024429869709842
435 0.06831833008531842900 0.00016024429869709842
436 0.06814930129906160400 0.00016024429869709842
437 0.06798029555553025700 0.00016024429869709842
438 0.06781131284685149000 0.00016024429869709842
439 0.06764235316515232500 0.00016024429869709842
440 0.06747341650255994600 0.00016024429869709842
441 0.06730450285120137500 0.00016024429869709842
442 0.06713561220320374300 0.00016024429869709842
443 0.06696674455069417900 0.00016024429869709842
444 0.06679789988579970500 0.00016024429869709842
445 0.06662907820064745100 0.00016024429869709842
446 0.06646027948736454900 0.00016024429869709842
447 0.06629150373807804500 0.00016024429869709842
448 0.06612275094491504300 0.00016024429869709842
449 0.06595402110000264700 0.00016024429869709842
450 0.06578531419546798700 0.00016024429869709842
451 0.06561663022343811000 0.00016024429869709842
452 0.06544796917604009400 0.00016024429869709842
453 0.06527933104540106800 0.00016024429869709842
454 0.06511071582364816300 0.00016024429869709842
455 0.06494212350290840000 0.00016024429869709842
456 0.06477355407530893700 0.00016024429869709842
457 0.06460500753297684900 0.00016024429869709842
458 0.06443648386803921300 0.00016024429869709842
459 0.06426798307262315800 0.00016024429869709842
460 0.06409950513885573400 0.00016024429869709842
461 0.06393105005886407000 0.00016024429869709842
462 0.06376261782477527000 0.00016024429869709842
463 0.06359420842871638100 0.00016024429869709842
464 0.06342582186281459100 0.00016024429869709842
465 0.06325745811919686300 0.00016024429869709842
466 0.06308911718999041200 0.00016024429869709842
467 0.06292079906732228600 0.00016024429869709842
468 0.06275250374331958800 0.00016024429869709842
469 0.06258423121010939200 0.00016024429869709842
470 0.06241598145981880300 0.00016024429869709842
471 0.06224775448457495200 0.00016024429869709842
472 0.06207955027650488600 0.00016024429869709842
473 0.06191136882773573500 0.00016024429869709842
474 0.06174321013039457700 0.00016024429869709842
475 0.06157507417660848500 0.00016024429869709842
476 0.06140696095850461900 0.00016024429869709842
477 0.06123887046820997200 0.00016024429869709842
478 0.06107080269785175600 0.00016024429869709842
479 0.06090275763955702000 0.00016024429869709842
480 0.06073473528545284000 0.00016024429869709842
481 0.06056673562766634600 0.00016024429869709842
482 0.06039875865832455800 0.00016024429869709842
483 0.06023080436955469100 0.00016024429869709842
484 0.06006287275348376500 0.00016024429869709842
485 0.05989496380223885400 0.00016024429869709842
486 0.05972707750794709100 0.00016024429869709842
487 0.05955921386273557700 0.00016024429869709842
488 0.05939137285873141700 0.00016024429869709842
489 0.05922355448806165800 0.00016024429869709842
490 0.05905575874285345900 0.00016024429869709842
491 0.05888798561523384000 0.00016024429869709842
492 0.05872023509732995900 0.00016024429869709842
493 0.05855250718126889200 0.00016024429869709842
494 0.05838480185917774300 0.00016024429869709842
495 0.05821711912318358600 0.00016024429869709842
496 0.05804945896541352500 0.00016024429869709842
497 0.05788182137799466300 0.00016024429869709842
498 0.05771420635305407600 0.00016024429869709842
499 0.05754661388271892200 0.00016024429869709842
500 0.05737904395911622200 0.00016024429869709842
501 0.05721149657437310500 0.00016024429869709842
502 0.05704397172061664900 0.00016024429869709842
503 0.05687646938997398300 0.00016024429869709842
504 0.05670898957457215500 0.00016024429869709842
505 0.05654153226653829700 0.00016024429869709842
506 0.05637409745799951100 0.00016024429869709842
507 0.05620668514108284600 0.00016024429869709842
508 0.05603929530791546000 0.00016024429869709842
509 0.05587192795062440000 0.00016024429869709842
510 0.05570458306133679900 0.00016024429869709842
511 0.05553726063217973000 0.00016024429869709842
512 0.05536996065528027000 0.00016024429869709842
513 0.05520268312276555000 0.00016024429869709842
514 0.05503542802676264500 0.00016024429869709842
515 0.05486819535939863000 0.00016024429869709842
516 0.05470098511280066500 0.00016024429869709842
517 0.05453379727909579700 0.00016024429869709842
518 0.05436663185041112900 0.00016024429869709842
519 0.05419948881887376400 0.00016024429869709842
520 0.05403236817661077900 0.00016024429869709842
521 0.05386526991574930300 0.00016024429869709842
522 0.05369819402841641300 0.00016024429869709842
523 0.05353114050673921100 0.00016024429869709842
524 0.05336410934284477300 0.00016024429869709842
525 0.05319710052886020300 0.00016024429869709842
526 0.05303011405691260300 0.00016024429869709842
527 0.05286314991912910400 0.00016024429869709842
528 0.05269620810763669900 0.00016024429869709842
529 0.05252928861456260300 0.00016024429869709842
530 0.05236239143203386100 0.00016024429869709842
531 0.05219551655217752300 0.00016024429869709842
532 0.05202866396712074700 0.00016024429869709842
533 0.05186183366899060900 0.00016024429869709842
534 0.05169502564991418400 0.00016024429869709842
535 0.05152823990201860200 0.00016024429869709842
536 0.05136147641743099600 0.00016024429869709842
537 0.05119473518827832900 0.00016024429869709842
538 0.05102801620668784300 0.00016024429869709842
539 0.05086131946478653100 0.00016024429869709842
540 0.05069464495470155100 0.00016024429869709842
541 0.05052799266855995100 0.00016024429869709842
542 0.05036136259848883500 0.00016024429869709842
543 0.05019475473661533200 0.00016024429869709842
544 0.05002816907506652000 0.00016024429869709842
545 0.04986160560596950000 0.00016024429869709842
546 0.04969506432145137700 0.00016024429869709842
547 0.04952854521363919700 0.00016024429869709842
548 0.04936204827466009200 0.00016024429869709842
549 0.04919557349664116500 0.00016024429869709842
550 0.04902912087170951900 0.00016024429869709842
551 0.04886269039199217500 0.00016024429869709842
552 0.04869628204961634600 0.00016024429869709842
553 0.04852989583670902500 0.00016024429869709842
554 0.04836353174539737000 0.00016024429869709842
555 0.04819718976780845700 0.00016024429869709842
556 0.04803086989606936100 0.00016024429869709842
557 0.04786457212230721400 0.00016024429869709842
558 0.04769829643864911800 0.00016024429869709842
559 0.04753204283722212200 0.00016024429869709842
560 0.04736581131015335500 0.00016024429869709842
561 0.04719960184956989400 0.00016024429869709842
562 0.04703341444759884200 0.00016024429869709842
563 0.04686724909636730300 0.00016024429869709842
564 0.04670110578800235100 0.00016024429869709842
565 0.04653498451463111700 0.00016024429869709842
566 0.04636888526838067700 0.00016024429869709842
567 0.04620280804137810700 0.00016024429869709842
568 0.04603675282575053800 0.00016024429869709842
569 0.04587071961362504400 0.00016024429869709842
570 0.04570470839712870200 0.00016024429869709842
571 0.04553871916838866900 0.00016024429869709842
572 0.04537275191953199500 0.00016024429869709842
573 0.04520680664268578200 0.00016024429869709842
574 0.04504088332997710500 0.00016024429869709842
575 0.04487498197353309600 0.00016024429869709842
576 0.04470910256548082900 0.00016024429869709842
577 0.04454324509794743700 0.00016024429869709842
578 0.04437740956305996600 0.00016024429869709842
579 0.04421159595294552000 0.00016024429869709842
580 0.04404580425973120300 0.00016024429869709842
581 0.04388003447554414400 0.00016024429869709842
582 0.04371428659251139200 0.00016024429869709842
583 0.04354856060276005000 0.00016024429869709842
584 0.04338285649841722200 0.00016024429869709842
585 0.04321717427161003700 0.00016024429869709842
586 0.04305151391446548900 0.00016024429869709842
587 0.04288587541911081900 0.00016024429869709842
588 0.04272025877767299300 0.00016024429869709842
589 0.04255466398227916700 0.00016024429869709842
590 0.04238909102505644700 0.00016024429869709842
591 0.04222353989813190700 0.00016024429869709842
592 0.04205801059363265000 0.00016024429869709842
593 0.04189250310368575200 0.00016024429869709842
594 0.04172701742041834400 0.00016024429869709842
595 0.04156155353595747400 0.00016024429869709842
596 0.04139611144243027200 0.00016024429869709842
597 0.04123069113196384200 0.00016024429869709842
598 0.04106529259668528800 0.00016024429869709842
599 0.04089991582872165600 0.00016024429869709842
600 0.04073456082020005000 0.00016024429869709842
601 0.04056922756324760100 0.00016024429869709842
602 0.04040391604999138400 0.00016024429869709842
603 0.04023862627255853100 0.00016024429869709842
604 0.04007335822307606100 0.00016024429869709842
605 0.03990811189367110500 0.00016024429869709842
606 0.03974288727647079500 0.00016024429869709842
607 0.03957768436360220600 0.00016024429869709842
608 0.03941250314719241300 0.00016024429869709842
609 0.03924734361936851900 0.00016024429869709842
610 0.03908220577225762800 0.00016024429869709842
611 0.03891708959798684300 0.00016024429869709842
612 0.03875199508868323900 0.00016024429869709842
613 0.03858692223647392000 0.00016024429869709842
614 0.03842187103348598800 0.00016024429869709842
615 0.03825684147184654800 0.00016024429869709842
616 0.03809183354368267400 0.00016024429869709842
617 0.03792684724112147000 0.00016024429869709842
618 0.03776188255629001100 0.00016024429869709842
619 0.03759693948131542800 0.00016024429869709842
620 0.03743201800832479700 0.00016024429869709842
621 0.03726711812944522000 0.00016024429869709842
622 0.03710223983680383000 0.00016024429869709842
623 0.03693738312252764500 0.00016024429869709842
624 0.03677254797874379700 0.00016024429869709842
625 0.03660773439757938900 0.00016024429869709842
626 0.03644294237116152400 0.00016024429869709842
627 0.03627817189161725000 0.00016024429869709842
628 0.03611342295107372600 0.00016024429869709842
629 0.03594869554165802700 0.00016024429869709842
630 0.03578398965549722800 0.00016024429869709842
631 0.03561930528471840600 0.00016024429869709842
632 0.03545464242144874500 0.00016024429869709842
633 0.03529000105781524000 0.00016024429869709842
634 0.03512538118594504800 0.00016024429869709842
