# pixel vinkelx vinkely
1080 0.074739 0.000331
1081 0.075058 0.000331
1082 0.075377 0.000331
1083 0.075696 0.000331
1084 0.076014 0.000331
1085 0.076333 0.000331
1086 0.076652 0.000331
1087 0.076971 0.000331
1088 0.077289 0.000331
1089 0.077608 0.000331
1090 0.077927 0.000331
1091 0.078245 0.000331
1092 0.078564 0.000331
1093 0.078882 0.000331
1094 0.079201 0.000331
1095 0.079519 0.000331
1096 0.079838 0.000331
1097 0.080156 0.000331
1098 0.080474 0.000331
1099 0.080793 0.000331
1100 0.081111 0.000331
1101 0.081429 0.000331
1102 0.081748 0.000331
1103 0.082066 0.000331
1104 0.082384 0.000331
1105 0.082702 0.000331
1106 0.083020 0.000331
1107 0.083338 0.000331
1108 0.083656 0.000331
1109 0.083974 0.000331
1110 0.084292 0.000331
1111 0.084610 0.000331
1112 0.084928 0.000331
1113 0.085246 0.000331
1114 0.085564 0.000331
1115 0.085882 0.000331
1116 0.086200 0.000331
1117 0.086517 0.000331
1118 0.086835 0.000331
1119 0.087153 0.000331
1120 0.087470 0.000331
1121 0.087788 0.000331
1122 0.088106 0.000331
1123 0.088423 0.000331
1124 0.088741 0.000331
1125 0.089058 0.000331
1126 0.089376 0.000331
1127 0.089693 0.000331
1128 0.090011 0.000331
1129 0.090328 0.000331
1130 0.090645 0.000331
1131 0.090963 0.000331
1132 0.091280 0.000331
1133 0.091597 0.000331
1134 0.091914 0.000331
1135 0.092232 0.000331
1136 0.092549 0.000331
1137 0.092866 0.000331
1138 0.093183 0.000331
1139 0.093500 0.000331
1140 0.093817 0.000331
1141 0.094134 0.000331
1142 0.094451 0.000331
1143 0.094768 0.000331
1144 0.095085 0.000331
1145 0.095402 0.000331
1146 0.095719 0.000331
1147 0.096035 0.000331
1148 0.096352 0.000331
1149 0.096669 0.000331
1150 0.096986 0.000331
1151 0.097302 0.000331
1152 0.097619 0.000331
1153 0.097936 0.000331
1154 0.098252 0.000331
1155 0.098569 0.000331
1156 0.098886 0.000331
1157 0.099202 0.000331
1158 0.099519 0.000331
1159 0.099835 0.000331
1160 0.100151 0.000331
1161 0.100468 0.000331
1162 0.100784 0.000331
1163 0.101101 0.000331
1164 0.101417 0.000331
1165 0.101733 0.000331
1166 0.102049 0.000331
1167 0.102366 0.000331
1168 0.102682 0.000331
1169 0.102998 0.000331
1170 0.103314 0.000331
1171 0.103630 0.000331
1172 0.103946 0.000331
1173 0.104262 0.000331
1174 0.104578 0.000331
1175 0.104894 0.000331
1176 0.105210 0.000331
1177 0.105526 0.000331
1178 0.105842 0.000331
1179 0.106158 0.000331
1180 0.106474 0.000331
1181 0.106790 0.000331
1182 0.107106 0.000331
1183 0.107421 0.000331
1184 0.107737 0.000331
1185 0.108053 0.000331
1186 0.108368 0.000331
1187 0.108684 0.000331
1188 0.109000 0.000331
1189 0.109315 0.000331
1190 0.109631 0.000331
1191 0.109946 0.000331
1192 0.110262 0.000331
1193 0.110577 0.000331
1194 0.110893 0.000331
1195 0.111208 0.000331
1196 0.111524 0.000331
1197 0.111839 0.000331
1198 0.112154 0.000331
1199 0.112470 0.000331
1200 0.112785 0.000331
1201 0.113100 0.000331
1202 0.113415 0.000331
1203 0.113730 0.000331
1204 0.114046 0.000331
1205 0.114361 0.000331
1206 0.114676 0.000331
1207 0.114991 0.000331
1208 0.115306 0.000331
1209 0.115621 0.000331
1210 0.115936 0.000331
1211 0.116251 0.000331
1212 0.116566 0.000331
1213 0.116881 0.000331
1214 0.117196 0.000331
1215 0.117511 0.000331
1216 0.117825 0.000331
1217 0.118140 0.000331
1218 0.118455 0.000331
1219 0.118770 0.000331
1220 0.119084 0.000331
1221 0.119399 0.000331
1222 0.119714 0.000331
1223 0.120028 0.000331
1224 0.120343 0.000331
1225 0.120658 0.000331
1226 0.120972 0.000331
1227 0.121287 0.000331
1228 0.121601 0.000331
1229 0.121916 0.000331
1230 0.122230 0.000331
1231 0.122545 0.000331
1232 0.122859 0.000331
1233 0.123173 0.000331
1234 0.123488 0.000331
1235 0.123802 0.000331
1236 0.124116 0.000331
1237 0.124431 0.000331
1238 0.124745 0.000331
1239 0.125059 0.000331
1240 0.125373 0.000331
1241 0.125687 0.000331
1242 0.126002 0.000331
1243 0.126316 0.000331
1244 0.126630 0.000331
1245 0.126944 0.000331
1246 0.127258 0.000331
1247 0.127572 0.000331
1248 0.127886 0.000331
1249 0.128200 0.000331
1250 0.128514 0.000331
1251 0.128828 0.000331
1252 0.129141 0.000331
1253 0.129455 0.000331
1254 0.129769 0.000331
1255 0.130083 0.000331
1256 0.130397 0.000331
1257 0.130710 0.000331
1258 0.131024 0.000331
1259 0.131338 0.000331
1260 0.131651 0.000331
1261 0.131965 0.000331
1262 0.132279 0.000331
1263 0.132592 0.000331
1264 0.132906 0.000331
1265 0.133219 0.000331
1266 0.133533 0.000331
1267 0.133846 0.000331
1268 0.134160 0.000331
1269 0.134473 0.000331
1270 0.134787 0.000331
1271 0.135100 0.000331
1272 0.135413 0.000331
1273 0.135727 0.000331
1274 0.136040 0.000331
1275 0.136353 0.000331
1276 0.136667 0.000331
1277 0.136980 0.000331
1278 0.137293 0.000331
1279 0.137606 0.000331
1280 0.137919 0.000331
1281 0.138233 0.000331
1282 0.138546 0.000331
1283 0.138859 0.000331
1284 0.139172 0.000331
1285 0.139485 0.000331
1286 0.139798 0.000331
1287 0.140111 0.000331
1288 0.140424 0.000331
1289 0.140737 0.000331
1290 0.141050 0.000331
1291 0.141363 0.000331
1292 0.141675 0.000331
1293 0.141988 0.000331
1294 0.142301 0.000331
1295 0.142614 0.000331
1296 0.142927 0.000331
1297 0.143239 0.000331
1298 0.143552 0.000331
1299 0.143865 0.000331
1300 0.144178 0.000331
1301 0.144490 0.000331
1302 0.144803 0.000331
1303 0.145115 0.000331
1304 0.145428 0.000331
1305 0.145741 0.000331
1306 0.146053 0.000331
1307 0.146366 0.000331
1308 0.146678 0.000331
1309 0.146991 0.000331
1310 0.147303 0.000331
1311 0.147615 0.000331
1312 0.147928 0.000331
1313 0.148240 0.000331
1314 0.148553 0.000331
1315 0.148865 0.000331
1316 0.149177 0.000331
1317 0.149489 0.000331
1318 0.149802 0.000331
1319 0.150114 0.000331
1320 0.150426 0.000331
1321 0.150738 0.000331
1322 0.151050 0.000331
1323 0.151363 0.000331
1324 0.151675 0.000331
1325 0.151987 0.000331
1326 0.152299 0.000331
1327 0.152611 0.000331
1328 0.152923 0.000331
1329 0.153235 0.000331
1330 0.153547 0.000331
1331 0.153859 0.000331
1332 0.154171 0.000331
1333 0.154483 0.000331
1334 0.154795 0.000331
1335 0.155107 0.000331
1336 0.155418 0.000331
1337 0.155730 0.000331
1338 0.156042 0.000331
1339 0.156354 0.000331
1340 0.156666 0.000331
1341 0.156977 0.000331
1342 0.157289 0.000331
1343 0.157601 0.000331
1344 0.157912 0.000331
1345 0.158224 0.000331
1346 0.158536 0.000331
1347 0.158847 0.000331
1348 0.159159 0.000331
1349 0.159470 0.000331
1350 0.159782 0.000331
1351 0.160093 0.000331
1352 0.160405 0.000331
1353 0.160716 0.000331
1354 0.161028 0.000331
1355 0.161339 0.000331
1356 0.161651 0.000331
1357 0.161962 0.000331
1358 0.162273 0.000331
1359 0.162585 0.000331
1360 0.162896 0.000331
1361 0.163207 0.000331
1362 0.163519 0.000331
1363 0.163830 0.000331
1364 0.164141 0.000331
1365 0.164452 0.000331
1366 0.164764 0.000331
1367 0.165075 0.000331
1368 0.165386 0.000331
1369 0.165697 0.000331
1370 0.166008 0.000331
1371 0.166319 0.000331
1372 0.166630 0.000331
1373 0.166941 0.000331
1374 0.167252 0.000331
1375 0.167564 0.000331
1376 0.167874 0.000331
1377 0.168185 0.000331
1378 0.168496 0.000331
1379 0.168807 0.000331
1380 0.169118 0.000331
1381 0.169429 0.000331
1382 0.169740 0.000331
1383 0.170051 0.000331
1384 0.170362 0.000331
1385 0.170672 0.000331
1386 0.170983 0.000331
1387 0.171294 0.000331
1388 0.171605 0.000331
1389 0.171916 0.000331
1390 0.172226 0.000331
1391 0.172537 0.000331
1392 0.172848 0.000331
1393 0.173158 0.000331
1394 0.173469 0.000331
1395 0.173779 0.000331
1396 0.174090 0.000331
1397 0.174401 0.000331
1398 0.174711 0.000331
1399 0.175022 0.000331
1400 0.175332 0.000331
1401 0.175643 0.000331
1402 0.175953 0.000331
1403 0.176264 0.000331
1404 0.176574 0.000331
1405 0.176884 0.000331
1406 0.177195 0.000331
1407 0.177505 0.000331
1408 0.177816 0.000331
1409 0.178126 0.000331
1410 0.178436 0.000331
1411 0.178747 0.000331
1412 0.179057 0.000331
1413 0.179367 0.000331
1414 0.179677 0.000331
1415 0.179988 0.000331
1416 0.180298 0.000331
1417 0.180608 0.000331
1418 0.180918 0.000331
1419 0.181228 0.000331
1420 0.181538 0.000331
1421 0.181848 0.000331
1422 0.182159 0.000331
1423 0.182469 0.000331
1424 0.182779 0.000331
1425 0.183089 0.000331
1426 0.183399 0.000331
1427 0.183709 0.000331
1428 0.184019 0.000331
1429 0.184329 0.000331
1430 0.184639 0.000331
1431 0.184948 0.000331
1432 0.185258 0.000331
1433 0.185568 0.000331
1434 0.185878 0.000331
1435 0.186188 0.000331
1436 0.186498 0.000331
1437 0.186808 0.000331
1438 0.187117 0.000331
1439 0.187427 0.000331
1440 0.187737 0.000331
1441 0.188047 0.000331
1442 0.188356 0.000331
1443 0.188666 0.000331
1444 0.188976 0.000331
1445 0.189286 0.000331
1446 0.189595 0.000331
1447 0.189905 0.000331
1448 0.190214 0.000331
1449 0.190524 0.000331
1450 0.190834 0.000331
1451 0.191143 0.000331
1452 0.191453 0.000331
1453 0.191762 0.000331
1454 0.192072 0.000331
1455 0.192381 0.000331
1456 0.192691 0.000331
1457 0.193000 0.000331
1458 0.193310 0.000331
1459 0.193619 0.000331
1460 0.193929 0.000331
1461 0.194238 0.000331
1462 0.194547 0.000331
1463 0.194857 0.000331
1464 0.195166 0.000331
1465 0.195475 0.000331
1466 0.195785 0.000331
1467 0.196094 0.000331
1468 0.196403 0.000331
1469 0.196713 0.000331
1470 0.197022 0.000331
1471 0.197331 0.000331
1472 0.197640 0.000331
1473 0.197949 0.000331
1474 0.198259 0.000331
1475 0.198568 0.000331
1476 0.198877 0.000331
1477 0.199186 0.000331
1478 0.199495 0.000331
1479 0.199804 0.000331
1480 0.200113 0.000331
1481 0.200422 0.000331
1482 0.200731 0.000331
1483 0.201040 0.000331
1484 0.201350 0.000331
1485 0.201659 0.000331
1486 0.201967 0.000331
1487 0.202276 0.000331
1488 0.202585 0.000331
1489 0.202894 0.000331
1490 0.203203 0.000331
1491 0.203512 0.000331
1492 0.203821 0.000331
1493 0.204130 0.000331
1494 0.204439 0.000331
1495 0.204748 0.000331
1496 0.205057 0.000331
1497 0.205365 0.000331
1498 0.205674 0.000331
1499 0.205983 0.000331
1500 0.206292 0.000331
1501 0.206600 0.000331
1502 0.206909 0.000331
1503 0.207218 0.000331
1504 0.207527 0.000331
1505 0.207835 0.000331
1506 0.208144 0.000331
1507 0.208453 0.000331
1508 0.208761 0.000331
1509 0.209070 0.000331
1510 0.209379 0.000331
1511 0.209687 0.000331
1512 0.209996 0.000331
1513 0.210304 0.000331
1514 0.210613 0.000331
1515 0.210921 0.000331
1516 0.211230 0.000331
1517 0.211538 0.000331
1518 0.211847 0.000331
1519 0.212155 0.000331
1520 0.212464 0.000331
1521 0.212772 0.000331
1522 0.213081 0.000331
1523 0.213389 0.000331
1524 0.213698 0.000331
1525 0.214006 0.000331
1526 0.214314 0.000331
1527 0.214623 0.000331
1528 0.214931 0.000331
1529 0.215240 0.000331
1530 0.215548 0.000331
1531 0.215856 0.000331
1532 0.216164 0.000331
1533 0.216473 0.000331
1534 0.216781 0.000331
1535 0.217089 0.000331
1536 0.217398 0.000331
1537 0.217706 0.000331
1538 0.218014 0.000331
1539 0.218322 0.000331
1540 0.218630 0.000331
1541 0.218939 0.000331
1542 0.219247 0.000331
1543 0.219555 0.000331
1544 0.219863 0.000331
1545 0.220171 0.000331
1546 0.220479 0.000331
1547 0.220787 0.000331
1548 0.221096 0.000331
1549 0.221404 0.000331
1550 0.221712 0.000331
1551 0.222020 0.000331
1552 0.222328 0.000331
1553 0.222636 0.000331
1554 0.222944 0.000331
1555 0.223252 0.000331
1556 0.223560 0.000331
1557 0.223868 0.000331
1558 0.224176 0.000331
1559 0.224484 0.000331
1560 0.224792 0.000331
1561 0.225099 0.000331
1562 0.225407 0.000331
1563 0.225715 0.000331
1564 0.226023 0.000331
1565 0.226331 0.000331
1566 0.226639 0.000331
1567 0.226947 0.000331
1568 0.227255 0.000331
1569 0.227562 0.000331
1570 0.227870 0.000331
1571 0.228178 0.000331
1572 0.228486 0.000331
1573 0.228794 0.000331
1574 0.229101 0.000331
1575 0.229409 0.000331
1576 0.229717 0.000331
1577 0.230024 0.000331
1578 0.230332 0.000331
1579 0.230640 0.000331
1580 0.230948 0.000331
1581 0.231255 0.000331
1582 0.231563 0.000331
1583 0.231871 0.000331
1584 0.232178 0.000331
1585 0.232486 0.000331
1586 0.232793 0.000331
1587 0.233101 0.000331
1588 0.233409 0.000331
1589 0.233716 0.000331
1590 0.234024 0.000331
1591 0.234331 0.000331
1592 0.234639 0.000331
1593 0.234946 0.000331
1594 0.235254 0.000331
1595 0.235562 0.000331
1596 0.235869 0.000331
1597 0.236177 0.000331
1598 0.236484 0.000331
1599 0.236791 0.000331
1600 0.237099 0.000331
1601 0.237406 0.000331
1602 0.237714 0.000331
1603 0.238021 0.000331
1604 0.238329 0.000331
1605 0.238636 0.000331
1606 0.238943 0.000331
1607 0.239251 0.000331
1608 0.239558 0.000331
1609 0.239866 0.000331
1610 0.240173 0.000331
1611 0.240480 0.000331
1612 0.240788 0.000331
1613 0.241095 0.000331
1614 0.241402 0.000331
1615 0.241710 0.000331
1616 0.242017 0.000331
1617 0.242324 0.000331
1618 0.242631 0.000331
1619 0.242939 0.000331
1620 0.243246 0.000331
1621 0.243553 0.000331
1622 0.243860 0.000331
1623 0.244168 0.000331
1624 0.244475 0.000331
1625 0.244782 0.000331
1626 0.245089 0.000331
1627 0.245396 0.000331
1628 0.245704 0.000331
1629 0.246011 0.000331
1630 0.246318 0.000331
1631 0.246625 0.000331
1632 0.246932 0.000331
1633 0.247239 0.000331
1634 0.247546 0.000331
1635 0.247853 0.000331
1636 0.248161 0.000331
1637 0.248468 0.000331
1638 0.248775 0.000331
1639 0.249082 0.000331
1640 0.249389 0.000331
1641 0.249696 0.000331
1642 0.250003 0.000331
1643 0.250310 0.000331
1644 0.250617 0.000331
1645 0.250924 0.000331
1646 0.251231 0.000331
1647 0.251538 0.000331
1648 0.251845 0.000331
1649 0.252152 0.000331
1650 0.252459 0.000331
1651 0.252766 0.000331
1652 0.253073 0.000331
1653 0.253380 0.000331
1654 0.253687 0.000331
1655 0.253994 0.000331
1656 0.254300 0.000331
1657 0.254607 0.000331
1658 0.254914 0.000331
1659 0.255221 0.000331
1660 0.255528 0.000331
1661 0.255835 0.000331
1662 0.256142 0.000331
1663 0.256449 0.000331
1664 0.256755 0.000331
1665 0.257062 0.000331
1666 0.257369 0.000331
1667 0.257676 0.000331
1668 0.257983 0.000331
1669 0.258290 0.000331
1670 0.258596 0.000331
1671 0.258903 0.000331
1672 0.259210 0.000331
1673 0.259517 0.000331
1674 0.259823 0.000331
1675 0.260130 0.000331
1676 0.260437 0.000331
1677 0.260744 0.000331
1678 0.261050 0.000331
1679 0.261357 0.000331
1680 0.261664 0.000331
1681 0.261971 0.000331
1682 0.262277 0.000331
1683 0.262584 0.000331
1684 0.262891 0.000331
1685 0.263197 0.000331
1686 0.263504 0.000331
1687 0.263811 0.000331
1688 0.264117 0.000331
1689 0.264424 0.000331
1690 0.264731 0.000331
1691 0.265037 0.000331
1692 0.265344 0.000331
1693 0.265651 0.000331
1694 0.265957 0.000331
1695 0.266264 0.000331
1696 0.266570 0.000331
1697 0.266877 0.000331
1698 0.267184 0.000331
1699 0.267490 0.000331
1700 0.267797 0.000331
1701 0.268103 0.000331
1702 0.268410 0.000331
1703 0.268717 0.000331
1704 0.269023 0.000331
1705 0.269330 0.000331
1706 0.269636 0.000331
1707 0.269943 0.000331
1708 0.270249 0.000331
1709 0.270556 0.000331
1710 0.270862 0.000331
1711 0.271169 0.000331
1712 0.271475 0.000331
1713 0.271782 0.000331
1714 0.272088 0.000331
1715 0.272395 0.000331
1716 0.272701 0.000331
1717 0.273008 0.000331
1718 0.273314 0.000331
1719 0.273621 0.000331
1720 0.273927 0.000331
1721 0.274234 0.000331
1722 0.274540 0.000331
1723 0.274846 0.000331
1724 0.275153 0.000331
1725 0.275459 0.000331
1726 0.275766 0.000331
1727 0.276072 0.000331
1728 0.276379 0.000331
1729 0.276685 0.000331
1730 0.276991 0.000331
1731 0.277298 0.000331
1732 0.277604 0.000331
1733 0.277910 0.000331
1734 0.278217 0.000331
1735 0.278523 0.000331
1736 0.278830 0.000331
1737 0.279136 0.000331
1738 0.279442 0.000331
1739 0.279749 0.000331
1740 0.280055 0.000331
1741 0.280361 0.000331
1742 0.280668 0.000331
1743 0.280974 0.000331
1744 0.281280 0.000331
1745 0.281587 0.000331
1746 0.281893 0.000331
1747 0.282199 0.000331
1748 0.282506 0.000331
1749 0.282812 0.000331
1750 0.283118 0.000331
1751 0.283425 0.000331
1752 0.283731 0.000331
1753 0.284037 0.000331
1754 0.284343 0.000331
1755 0.284650 0.000331
1756 0.284956 0.000331
1757 0.285262 0.000331
1758 0.285568 0.000331
1759 0.285875 0.000331
1760 0.286181 0.000331
1761 0.286487 0.000331
1762 0.286793 0.000331
1763 0.287100 0.000331
1764 0.287406 0.000331
1765 0.287712 0.000331
1766 0.288018 0.000331
1767 0.288325 0.000331
1768 0.288631 0.000331
1769 0.288937 0.000331
1770 0.289243 0.000331
1771 0.289550 0.000331
1772 0.289856 0.000331
1773 0.290162 0.000331
1774 0.290468 0.000331
1775 0.290774 0.000331
1776 0.291081 0.000331
1777 0.291387 0.000331
1778 0.291693 0.000331
1779 0.291999 0.000331
1780 0.292305 0.000331
1781 0.292611 0.000331
1782 0.292918 0.000331
1783 0.293224 0.000331
1784 0.293530 0.000331
1785 0.293836 0.000331
1786 0.294142 0.000331
1787 0.294449 0.000331
1788 0.294755 0.000331
1789 0.295061 0.000331
1790 0.295367 0.000331
1791 0.295673 0.000331
1792 0.295979 0.000331
1793 0.296285 0.000331
1794 0.296592 0.000331
1795 0.296898 0.000331
1796 0.297204 0.000331
1797 0.297510 0.000331
1798 0.297816 0.000331
1799 0.298122 0.000331
